Name,Rating,Review,Description,Price_Range,Label,Category,Location
데블스도어 센트럴시티점,4.4,185,수제 맥주가 맛있는 아메리칸 스타일 다이닝펍,점심 1 - 3만원 · 저녁 2 - 5만원,1,"맥주,호프",반포
배반낭자,4.6,82,"와인, 위스키, 전통주를 소개하는 술집",점심 영업안함 · 저녁 2 - 5만원,1,퓨전음식,한남
피오레,4.2,158,"파스타, 스테이크가 맛있는 이탈리안 레스토랑",점심 저녁 동일가 2 - 5만원,1,이탈리아음식,여의도
서울등심,4.6,18,한우 도매가 인하로 ‘가격 인하’ 되었습니다.,점심 1 - 2만원 · 저녁 2 - 5만원,1,소고기구이,구의
아루,4.8,509,"도산공원 핫플,맛집분위기 좋은 재패니즈 다이닝 입니다3대 조리학교 출신,신라호텔 10년 경력의 쉐프와 소믈리에의 페어링을 함께 만나보세요.독일 와이너리 Kloster Eberbach Ambassaador로 TBA등 아시아 유일 와인을 판매합니다.",점심 영업안함 · 저녁 2 - 5만원,1,일식,도산공원
콘메,4.7,772,생면파스타와 와인을 즐기는 편안하고 특별한 이탈리아 레스토랑,점심 저녁 동일가 2 - 5만원,1,이탈리아음식,석촌
숙성회장,4.6,468,질 좋은 숙성회를 부담 없는 가격에 즐길 수 있는 숙성회 브랜드 !!! 점심영업 개시 !!! (오마카세는 현재 운영을 하고있지 않습니다),2.3~2.8만원 · 저녁 2 - 5만원,1,"회,사시미",선릉
오쓰세이로무시 여의도점,4.6,966,찜요리 세이로무시와 다양한 일식을 경험할 수 있는 공간,점심 저녁 동일가 2 - 5만원,1,일식,여의도
우대하루,4.6,100,"구워드리는 숯불화로구이  최상급 한우 1++BMS NO.9, 어린 양갈비, 소고기 생갈비가 맛있는 품격있는 고기집입니다",점심 저녁 동일가 2 - 5만원,1,"육류,고기요리",신용산
우슴,4.4,81,매일 삶는 소고기 수육과 다양한 전통주와 하이볼,점심 1 - 5만원 · 저녁 2 - 5만원,1,한식,논현
심퍼티쿠시 서울역점,4.7,642,"유러피안 요리를 아시안 스타일로 풀어낸 감각적인 파인캐주얼 레스토랑, 심퍼티쿠시.",점심 저녁 동일가 2 - 5만원,1,유러피안음식,서울역
정양집 광화문점,4.4,82,정직하고 올바른 양고기를 대접하는 아늑하고 편안한 공간,점심 저녁 동일가 2 - 5만원,1,양고기,광화문
디핀고,4.8,387,생면파스타&치즈퐁듀에 다양한 주류를 심야까지       (새벽3시) 즐길 수 있는 프라이빗한 분위기의 다이닝바,점심 영업안함 · 저녁 2 - 5만원,1,이탈리아음식,압구정로데오
기호,4.8,125,매일같이 신선한 메뉴와 다채로운 우리 술을 즐길 수 있는 아늑한 공간,점심 영업안함 · 저녁 2 - 5만원,1,한식,연남
수베니어,4.7,129,쉐프의 디쉬로 다양한 문화세계를 경험하고 기념할수 있는 와인 다이닝바 입니다,점심 1 - 2만원 · 저녁 2 - 5만원,1,와인,용산
팬앤팟,4.9,16,조용하고 아늑한 분위기의 비스트로 와인바,점심 1 - 3만원 · 저녁 2 - 5만원,1,와인,연남
어슬청담(청담점),4.5,372,멋스러운 퓨전한식과 한국의 전통주를  즐길 수 있는 한식다이닝바,점심 영업안함 · 저녁 2 - 5만원,1,다이닝바,청담
이자카야 키네,4.5,134,고퀄리티의 메뉴를 부담스럽지 않게 방문할 수 있는 곳,점심 영업안함 · 저녁 2 - 5만원,1,이자카야,압구정로데오
우물집 창신점,4.3,1756,"시간이 멈춘 공간 우물집입니다.(100%예약제, ✖︎매장 앞 주차금지✖︎)",점심 저녁 동일가 2 - 5만원,1,한식,종로
씨티헌터,4.7,2,"프리미엄 호르몬(특수부위), 이자카야",점심 영업안함 · 저녁 2 - 5만원,1,소고기구이,가로수길
신사약방,4.7,110,肉=藥   좋은 재료의 고기와 차별화 된 숙성을 통한 보약이 되는 고기,점심 저녁 동일가 2 - 5만원,1,"육류,고기요리",신사
ATTA,4.5,898,화덕으로 조리되는 편안한 디쉬들을 다양한 주류와 페어링하여 즐기는 화덕바,점심 저녁 동일가 2 - 5만원,1,다이닝바,한남
베라 한남점,4.6,59,나폴리 피자협회에서 인증받은 진짜(vera) 나폴리피자를 선보이는 이탈리아 레스토랑,점심 저녁 동일가 2 - 5만원,1,이탈리아음식,한남
라뜰리에 한남점,4.3,58,프리미엄 브런치와 이탈리안 다이닝을 도심 속 숲에 온 듯한 여유롭고 아늑한 공간에서 즐길 수 있는 모던 카페 레스토랑,점심 저녁 동일가 2 - 5만원,1,이탈리아음식,한남
우오하나,4.9,624,프라이빗한 룸이 있는 갓포요리 이자카야,점심 영업안함 · 저녁 2 - 5만원,1,이자카야,신사
신도세기 보라매직영점,4.4,44,프리미엄 돼지고기와 한우 1++ 우수한 품질의 소고기를 맛보실 수 있는 곳,점심 저녁 동일가 2 - 5만원,1,"육류,고기요리",보라매
알레,4.8,48,숯으로 풀어낸 제철 Urban 이탈리안 레스토랑,점심 영업안함 · 저녁 2 - 5만원,1,다이닝바,해방촌
시즌그리팅 성수,4.6,27,제철 원재료를 활용한 클래식한 메뉴들과 와인을 함께 즐길 수 있는 서울숲 이탈리안 다이닝,점심 저녁 동일가 2 - 5만원,1,이탈리아음식,서울숲
캐롤스 롯데월드몰,4.4,852,미국 전통의 맛을 재연한 아메리칸 패밀리 레스토랑 Carol's,점심 저녁 동일가 2 - 5만원,1,아메리칸음식,잠실
에르바,4.6,49,"콜키지프리 이탈리안 요리, 편안한 느낌의 공간",점심 저녁 동일가 2 - 5만원,1,이탈리아음식,압구정
순정한우정육식당 교대점,4.7,27,상차림비 없는 착한 한우 전문점,점심 저녁 동일가 2 - 5만원,1,소고기구이,교대
부엔트라고,4.2,21,이탈리아 정통 스타일의 파스타와 참나무 훈연 그릴에 구운 스테이크 전문 오스테리아☞ 대관및 단체모임 6명~20명 가능합니다.,점심 저녁 동일가 2 - 5만원,1,이탈리아음식,상수
메이탄 성수서울숲점,4.4,7,이송학 명장이 이끄는 중식이 맛있는 집,점심 저녁 동일가 2 - 5만원,1,중식,서울숲
포사로(fosaro),4.8,167,뉴에이지(뉴욕/바르셀로나) 분위기를 접목시킨 숯 그릴 전문 이자카야,점심 영업안함 · 저녁 2 - 5만원,1,이자카야,신사
합정광안리 본점,4.8,42,"신선한 연어와 육사시미, 두툼한 제철숙성회에 부산식 찌개가 맛있는합정동 원조 숙성회 맛집",점심 영업안함 · 저녁 2 - 5만원,1,"회,사시미",합정
더바른정육식당 2호점(논현직영점),4.8,50,1++한우와 제주흑돼지를 저렴하게 룸에서 즐기는 회식하기 좋은 집,점심 1 - 4만원 · 저녁 2 - 5만원,1,소고기구이,논현
우시야 방이점,4.7,178,특별한 날 좋은 분위기에서 좋은 음식과 함께 하는 공간,점심 영업안함 · 저녁 2 - 5만원,1,한우오마카세,방이
엘리엇 청담,4.6,136,"아름다운 정원과 테라스를 품은 홈메이드 베이킹 카페, 이탈리안 브런치 노셔리",점심 2 - 4만원 · 저녁 2 - 5만원,1,이탈리아음식,청담
너애하누,4.8,31,"1++ 1+ 등급 720시간 숙성 한우구이 , 국산만 고집하는 고집쟁이의 수제반찬, 소중한 사람과 함께 하고 싶게 만드는 공간.당신의 특별한 날을 위해 정성껏 준비하겠습니다.",1.5만원~5만원 · 저녁 2 - 5만원,1,소고기구이,성신여대
우물집 홍대점,4.5,509,"시간이 멈춘 공간 우물집, 홍대점도 오픈했습니다 :)",점심 저녁 동일가 2 - 5만원,1,한식,홍대
더기와 용산점,3.9,194,고즈넉하고 편안한 분위기에서 한식과 다양한 전통주를 즐길 수 있는 한식 다이닝 주점,점심 1 - 3만원 · 저녁 2 - 5만원,1,요리주점,신용산
아카라,4.7,19,매일 바뀌는 사시미와 각종 숯불구이가 가득한 오픈 주방 로바다야끼,점심 영업안함 · 저녁 2 - 5만원,1,이자카야,선정릉
우물집 구의점,4.3,257,"시간이 멈춘 공간, 우물집 구의점입니다.* 우물집 구의는 모든 좌석이 좌식입니다 :)",점심 저녁 동일가 2 - 5만원,1,한식,구의
천년동안도 강남,4.8,92,천년동안도는 천년동안 연주가 계속되는 섬 이라는 뜻으로 1996년 대학로에서 처음 문을 열었습니다. 한국의 공연문화 합법화를 이룬 곳이기도 합니다. 강남점은 라이브 공연과 LP 감상 을 위한 공간입니다.,점심 영업안함 · 저녁 2 - 5만원,1,"칵테일,위스키",강남
이치만,4.8,285,프라이빗 룸과 다양한 메뉴를 맛볼 수 있는 공간,점심 저녁 동일가 2 - 5만원,1,이자카야,여의도
정원다이닝,4.7,85,6월이벤트 only 홀테이블 모든요일 콜키지 프리테이블당 1병입니다일식을 베이스로 한 다양한 요리를 합니다,점심 영업안함 · 저녁 2 - 5만원,1,이자카야,방이
미치코서울 재즈라운지,5.0,229,"매주 목금토일 20:30부터 큐반재즈, 브라질재즈, 집시재즈 그리고 뉴욕분위기를 느낄 수있는 스윙재즈 공연이 열리는 이국적인 무드의 재즈라운지",점심 영업안함 · 저녁 2 - 5만원,1,다이닝바,논현
에피스,4.8,68,유럽감성 성당뷰의 캐쥬얼 양식당,점심 저녁 동일가 2 - 5만원,1,유러피안음식,역삼
유화 (송파),4.8,41,’지리산’ ’칠갑산’ ’동서남해’청정지역 제철 식재료를 활용한 음식‘직접 재배한 고춧가루 참기름 들기름’‘지리산 프리미엄 흑돼지 버크셔K’‘스텔라마리스 스페셜 오이스터’메인메뉴 및 대표메뉴를 제외한 음식은계절 또는 상황에 따라 상시 변경됩니다.,점심 저녁 동일가 2 - 5만원,1,"해물,생선요리",송파
마코토,4.7,88,일식 기반 숯불요리를 전문으로 하는 제페니즈다이닝2월부터 평일 월-금  12시 30분부터 2시 00분 까지예약 문의 후 저녁 메뉴 이용이 가능합니다.(혹은 예약 시 메모 남겨 주세요!)주말 및 공휴일은 점심메뉴 운영을 하지 않고 있습니다.,점심 저녁 동일가 2 - 5만원,1,일식,여의도
사카바주정,4.9,60,다양한 주류와 일본요리가 함께하는 매력적인 사케바,점심 영업안함 · 저녁 2 - 5만원,1,이자카야,합정
참나무본가 은평,4.6,14,고기에 취해 술에 빠지다! 고급스러운 매장에서 최고의 갈비를 대접받으며 시간을 보낼수 있는 공간,점심 저녁 동일가 2 - 5만원,1,"육류,고기요리",은평
마블상회,5.0,59,마블링 가득한 소고기 맛집,점심 영업안함 · 저녁 2 - 5만원,1,소고기구이,성수
코타 텍사스 바베큐,4.8,66,참나무로 12시간 직접 훈연한 전통 텍사스 패밀리 바베큐 레스토랑,점심 영업안함 · 저녁 2 - 5만원,1,바베큐,공릉
고방채 서여의도 KBS 3호점,4.7,78,<고방채 서여의도 KBS 3호점> 에서 다양한 모던 한식 요리와 전통주를 즐겨 보세요.,점심 2 - 3만원 · 저녁 2 - 5만원,1,한식,여의도
피키오,4.9,62,"신사동 속 작은 이태리, 현지느낌의 클래식한 파스타와 다양한 와인을 즐길 수 있는 곳",점심 저녁 동일가 2 - 5만원,1,이탈리아음식,신사
오롯 실비,4.5,25,일식/한식의 경계 없이 다양한 주류에 어울리는 음식을 오롯만의 감성으로 선보이는 캐주얼 요리 주점,점심 저녁 동일가 2 - 5만원,1,요리주점,공덕
야키토리 스미,4.9,47,국내에서 가장 맛있는 토종닭을 이용한 야키토리 바,점심 영업안함 · 저녁 2 - 5만원,1,야키토리,압구정로데오
이한우 강동구청점,5.0,1,"한우 경매부터 육가공, 유통까지 완벽한 최상급 신선한 한우 전문점",점심 1 - 5만원 · 저녁 2 - 5만원,1,소고기구이,성내
고스트블랙 연남,4.5,5,20시간 이상 훈연 조리한 리얼 텍사스 바베큐 레스토랑,점심 저녁 동일가 2 - 5만원,1,바베큐,연남
변산반도고향집,5.0,2,한우구이의 맛과 서비스에 집중하는 마장동에서 퀄리티 좋은 소고기집,점심 저녁 동일가 2 - 5만원,1,소고기구이,마장
라보,4.9,10,"과학적인 일식, 라보 서울",점심 영업안함 · 저녁 2 - 5만원,1,일식,신사
시래본가 양재역점,4.3,7,건강하고 품격 있는 한식 정갈한 한상,점심 저녁 동일가 2 -  4만원,1,한식,양재
녹지 여의도점,5.0,10,"녹진한 식감의 양갈비, MB8-9 와규 전문 다이닝",점심 영업안함 · 저녁 2 - 5만원,1,"육류,고기요리",여의도
스미스가좋아하는한옥,4.4,322,한옥 레스토랑에서 즐기는 파스타,점심 저녁 동일가 2 - 6만원,1,파스타,북촌
펄쉘 청담점,4.3,357,신선함을 자랑하는 로맨틱한 분위기의 오이스터 바,점심 영업안함 · 저녁 2 - 6만원,1,프랑스음식,청담
라 스위스,4.4,48,스위스현지인셰프와 소믈리에 부부의 도심속 작은 스위스,점심 저녁 동일가 2 - 6만원,1,유러피안음식,서촌
문츠바베큐,4.3,1688,바베큐 전문가 문츠가 운영하는 텍사스식 스모크 바베큐,점심 저녁 동일가 2 - 6만원,1,바베큐,성수
비스트로누,4.6,130,특별한 날에 가기 좋은 퓨전 이태리 레스토랑,점심 저녁 동일가 2 - 6만원,1,이탈리아음식,서래마을
한옥 달,4.6,278,한옥에서 다양한 파스타를 즐기는 이색 레스토랑,점심 저녁 동일가 2 - 6만원,1,이탈리아음식,서촌
슌야 슈토,4.6,453,양재역 편안한 분위기의 일식 오마카세 사케바(사케주문필수)[3월 25일부터 노미호다이코스 시작]☞ 17시 7.5만 하프코스+ 3종 사케 무제한 제공(2시간),점심 영업안함 · 저녁 2 - 6만원,1,가이세키오마카세,양재
라인드 한남,4.4,593,미식의 즐거움과 편안한 서비스를 추구하는 다이닝.,점심 저녁 동일가 2 - 6만원,1,이탈리아음식,한남
비스트로 앤트로,4.6,554,"윤아름 오너셰프의 무국적 음식과 와인을 즐길 수 있는 캐주얼 다이닝대형룸, 대관 행사 전문 업장 단체, 룸, 대관 문의-> 02-6448-1887""Diversity is All We Need""",점심 저녁 동일가 2 - 6만원,1,컨템포러리,압구정
수제요리섬,4.5,45,일본인이 직접 운영하는 깔끔한 분위기의 이자카야,점심 저녁 동일가 2 - 6만원,1,이자카야,서울대입구
소통,4.9,72,다양한 부위의 야끼니꾸를 즐기는 술집,점심 영업안함 · 저녁 2 - 6만원,1,소고기구이,송파
남영동 양문 본점,4.2,216,시그니처 사이드메뉴와 가성비 좋은 생소갈비를 즐기는 곳,점심 저녁 동일가 2 - 6만원,1,소고기구이,용산
마히나 비건 테이블,4.5,22,동물성 콜레스테롤 0% 비건 파인 다이닝,점심 저녁 동일가 2 - 6만원,1,베지테리안/비건,가로수길
사월애,4.8,168,모던한 분위기의 일식 다이닝 바,점심 영업안함 · 저녁 2 ~ 6만원,1,다이닝바,마곡
르한스,4.4,106,이탈리안 음식 전문점,점심 저녁 동일가 2 - 6만원,1,이탈리아음식,정릉
파브릭,4.6,8,"시그니처 향이 향기롭고 쾌적한 공간에서 다양한 주류 라인업과 함께 공연, 디제잉 등 다양한 콘텐츠를 좋은 사운드로 즐길 수 있는 한남동 바 @fabrikseoul",점심 영업안함 · 저녁 2 - 6만원,1,"칵테일,위스키",한남
애비뉴428,5.0,79,편안한 분위기에서 맛있는 와인과 고퀄리티 안주를 즐길 수 있는 영등포 시장 와인바,점심 영업안함 · 저녁 2 - 6만원,1,다이닝바,영등포
남영동 양문 선릉점,4.1,37,시그니처 사이드메뉴와 가성비 좋은 생소갈비를 즐기는 곳,점심 저녁 동일가 2 - 6만원,1,소고기구이,선릉
아올,4.8,167,다양한 육류요리와 함께 와인을 즐길 수 있는 공간*예약금은 방문시 전액환불 드립니다.,점심 영업안함 · 저녁 2 - 6만원,1,다이닝바,강남
